"51","15","鼠","Shǔ","rat","26",,"1"
"52","15","牛","niú","bull/ox","27","牛 is the picture of the head of a cow with a horn.","1"
"53","15","虎","hǔ","tiger","28",,"1"
"54","15","兔","Tù","rabbit","29",,"1"
"55","15","龙","lóng","dragon","30",,"1"
"56","15","蛇","shé","snake","31",,"1"
"57","15","马","mǎ","horse","32",,"1"
"58","15","羊","yáng","sheep","33",,"1"
"59","15","猴","hóu","monkey","35","猴 is an animal radical(犭) + 侯 (as in 有时候 - sometimes)","1"
"60","15","鸡","jī","chicken","36",,"1"
"61","15","狗","gǒu","dog","37",,"1"
"62","15","猪","zhū","pig","38",,"1"
"63","4","缅甸","Miǎndiàn","Myanmar","39","The creator of this app, Pi, is from Myanmar.","1"
"64","8","两","Liǎng","two","41","两(liǎng) means two of something while 二 (èr) is more often used as the number. For example, we say 两个哥哥 to say two elder brothers, not 二个哥哥。","1"
"65","5","家","jiā","home/family","42","家 can mean family, or home or it serves as a measure word for places. (eg. 一家公司 - a company)","1"
"66","5","家人","jiārén","family member","43",,"1"
"67","26","有","yǒu","to have","1","有 is also used to indicate weather. (eg. 有雨 - rain)","1"
"68","26","没有","méiyǒu","not have","1",,"1"
"69","26","不","Bù","not","44",,"1"
"70","5","爸爸","Bàba","father","46",,"1"
"71","5","妈妈","Māma","mother","47",,"1"
"72","5","爷爷","Yéyé","grandfather (father's side)","48","爷爷 looks like YY to me.","1"
"73","5","奶奶","Nǎinai","grandmother (father's side)","50",,"1"
"74","5","外公","Wàigōng","grandfather (mother's side)","51","Whenever I think of the word 'Gong', it reminds me of Grandfather clock, which goes 'Gong Gong Gong'. ","1"
"75","5","外婆","Wàipó","grandmother (mother's side)","52",,"1"
"76","5","哥哥","gēge","elder brother","53","If you have two elder brothers and you want to refer to the oldest one, say '大哥'","1"
"77","5","弟弟","dìdi","younger brother","54",,"1"
"78","5","姐姐","jiějie","older sister","55",,"1"
"79","5","妹妹","mèimèi","younger sister","56",,"1"
"80","5","兄弟姐妹","Xiōngdì jiěmèi","siblings","57","兄弟 alone means brothers","1"
"81","26","这","Zhè","this","1","You can say '这个老师' for 'This teacher'","1"
"82","26","还","Hái","also (self)","1","还 means 'also' for the same person. 'also' for different people is 也.","1"
"83","5","人","Rén","person","58","The radical for 人 is亻and it only sits on the left side of a character. Words with 亻 often describe human actions, such as 作 (to make).","1"
"84","5","口","Kǒu","measure word for people","1","口 means mouth, but in this context, it is a measure word for people.","1"
"85","25","谁","Shéi","who","59",,"1"
"86","26","那","Nà","that","1","那 and 哪 are not the same. (adding 口 makes a difference)","1"
"87","26","也","Yě","Also (different person)","1","也 means 'also' for different people. To refer to the same people, use '还'","1"
"88","7","小学","xiǎoxué","primary school","60",,"1"
"89","7","中学","zhōngxué","high school","61",,"1"
"90","7","大学","dàxué","university","62",,"1"
"91","5","小学生","xiǎo xué shēng","primary school student","63",,"1"
"92","5","中学生","zhōng xué shēng","high school student","64",,"1"
"93","5","大学生","dà xué shēng","university student","65",,"1"
"94","26","都","Dōu","both","1",,"1"
"95","5","上七年级","Shàng qī nián jí","Grade 7","66",,"1"
"96","25","吗",,"a question word (for yes/no)","1","吗 is usually attached at the end of the sentence to make it a yes or no question.","1"
"97","2","T恤衫","tī xù shān","T shirt","67",,"1"
"98","5","独生子","Dúshēngzǐ","only son","68",,"1"
"99","5","独生女","Dúshēngnǚ","only daughter","69",,"1"
"100","5","爱","Ài","love","70",,"1"
"101","27","我们","Wǒmen","we/us","71",,"1"
"102","27","你们","Nǐmen","you all","72",,"1"
"103","27","他们","Tāmen","they/them","73",,"1"
"104","25","哪","Nǎ","which","74",,"1"
"105","4","中国","zhōngguó","China","76",,"1"
"106","4","美国","měiguó","USA","77",,"1"
"107","4","英国","yīngguó","England","78",,"1"
"108","4","法国","fǎguó","France","79",,"1"
"109","4","德国","déguó","German","80",,"1"
"110","5","住","zhù","to live","1",,"1"
"111","5","住在","zhù zài","to live in","1",,"1"
"112","26","对"," Duì","correct","81",,"1"
"113","4","西班牙","xī bān yá","Spain","82",,"1"
"114","4","俄罗斯","È luó sī","Russia","83",,"1"
"115","4","日本","rì běn","Japan","85","日本 literally means &quot;origin of the sun&quot; - 日 is sun and 本 means origin or source. This refers to the eastward position of Japan relative to China.","1"
"116","4","新加坡","xīn jiā pō","Singapore","86","The characters used are 新 as in 新闻, and  加 - which means 'add'.","1"
"117","4","加拿大","jiā ná dà","Canada","87",,"1"
"118","4","泰国","Tài guó","Thailand","88",,"1"
"119","4","南非","Nán fēi","South Africa","89",,"1"
"120","4","巴西","Bā xī","Brazil","91",,"1"
"121","4","澳大利亚","ào dà lì yà","Australia","92",,"1"
"122","26","同学","tóngxué","classmate","93",,"1"
"123","26","一半","Yī bàn","half","94",,"1"
"124","26","一起","Yī qǐ","Together","95",,"1"
"125","28","每天","měi tiān","everyday","1",,"1"
"126","26","但是","Dàn shì","But","97",,"1"
"127","4","长大","Zhǎng dà","grow up","98",,"1"
"128","26","小名","Xiǎo míng","nickname","1",,"1"
"129","29","鼓","ɡǔ","drum","99",,"1"
"130","29","笛子","dízi","Chinese transverse flute","100","Chinese vertical end-blown flute is called 箫 - xiāo.","1"
"131","29","龙头","lónɡ tóu","Dragon Head","101",,"1"
"132","29","龙尾","Lóng wěi","Dragon tail","102",,"1"
"133","29","龙身","Lóng shēn","Dragon body","103",,"1"
"134","29","珠","Zhū","Pearl","104",,"1"
"135","26","会","huì","can","1","Actually, 会 has 3 meanings in Mandarin Ab : can (know how to), will and for a while.","1"
"136","4","说","shuō","to speak","105",,"1"
"137","29","油炸鬼","Yóu zhá ɡuǐ","Chinese fried dough","106","It is known as 'အီကြာ‌ကွေး' in Myanmar language, and it has an amazing story behind it.","1"
"138","29","鸳鸯","yuānyānɡ","mandarin duck","107",,"1"
"139","4","语言","yǔyán","language","108",,"1"
"140","4","外语","wài yǔ","foreign language","109",,"1"
"141","4","汉语","Hàn yǔ","Chinese language","110","It refers to the language of the Han people, the majority population in China.","1"
"142","26","跟","Gēn","with","1","It means 'heel' as noun, but 'with' as preposition.","1"
"143","26","一点儿","Yī diǎn er","a little bit","111","To emphasise, say 一点点儿.","1"
"144","4","英文","Yīng wén","English language (written)","112","We use 文(wén) to refer to the written language, but 语 (yǔ) to refer to the spoken language.","1"
"145","4","香港","Xiāng gǎng","Hong Kong","114","The name 香港 translates as &quot;fragrant harbour&quot; or &quot;incense harbour&quot;.","1"
"146","5","父母","Fù mǔ","Parents","115","The character 父 (fù) traditionally depicts a man using an axe to chop down wood. He’s the father figure of ancient times keeping the family warm. In its earliest recorded oracle-bone inscription, 母 showed a woman on her knees or standing while breastfeeding. The modern form tilts sideways and has lost the longer strokes that represented legs, but still depicts breastfeeding.","1"
"147","4","母语","Mǔ yǔ","Mother tongue","116","Since 母 represents the source of life, it can also mean “origin”. In this case, it boils down to native language. or “parent”, ","1"
"148","4","北","běi","north","117",,"1"
"149","4","南","nán","south","118",,"1"
"150","4","西","xī","west","119",,"1"
"151","4","东","dōng","east","120",,"1"
"152","26","现在","Xiàn zài","now","1",,"1"
"153","4","北京","Běi jīng","Beijing","121","It literally translates to Northern Capital.","1"
"154","4","去过","Qùguò","have been to","1",,"1"
"155","4","北美洲","Běi měi zhōu","North America","122",,"1"
"156","4","欧洲","ōu zhōu","Europe","123",,"1"
"157","4","亚洲","yà zhōu","Asia","124",,"1"
"158","4","南美洲","Nán měi zhōu","South America","125",,"1"
"159","4","大洋洲","Dà yáng zhōu","Oceania","126",,"1"
"160","4","普通话","Pǔ tōng huà","Mandarin","127",,"1"
"161","4","广东话","Guān dōng huà","Cantonese","128",,"1"
"162","1","眼睛","yǎn jīng","eye","129",,"1"
"163","1","鼻子","bí zi","nose","130",,"1"
"164","1","嘴巴","Zuǐ bā","mouth","131",,"1"
"165","1","耳朵","ěr duo","ear","132","耳 is an ear radical.","1"
"166","1","头发","tóu fa","hair","133",,"1"
"167","26","很","Hěn","very","1",,"1"
"168","1","很","Hěn","very","1",,"1"
"169","1","短","duǎn","short (length)","134",,"1"
"170","1","长","cháng","long","135",,"1"
"171","1","样","Yàng","Appearance","136",,"1"
"172","1","脸","liǎn","face","137",,"1"
"173","1","圆","yuán","round","138",,"1"
"174","1","高","gāo","tall","139",,"1"
"175","1","矮","ǎi","short (height)","140",,"1"
"176","1","胖","pàng","fat","141","Fun fact: Fat people are considered beautiful in ancient China. It is a standard of beauty.","1"
"177","1","瘦","shòu","thin","142",,"1"
"178","1","长得","Zhǎng dé","looks / appears","223","长得 serves to imply 'look' or 'appears'. (eg. 你长得很高 means you are tall)","1"
"179","1","头","tóu","head","144",,"1"
"180","1","肩膀","Jiān bǎng","shoulder","145",,"1"
"181","1","膝盖","Xī gài","knee","146",,"1"
"182","1","手","shǒu","hand","147","You can remember 手 by visualizing the vertical stroke as the wrist, and the horizontal strokes as the lines on our palms.","1"
"183","1","手指头","Shǒu zhǐ tou","finger","148",,"1"
"184","1","脚","jiǎo","foot","149",,"1"
"185","1","脚趾头","Jiǎo zhǐ tóu","toe","151",,"1"
"186","1","直发","Zhí fā","straight hair","152",,"1"
"187","1","卷发","Juǎn fǎ","curly hair","153",,"1"
"188","1","方","Fāng","square","154",,"1"
"189","1","翅膀","Chì bǎng","wing","155",,"1"
"190","1","尾巴","Wěi bā","tail","156",,"1"
"191","1","毛","Máo","fur","157",,"1"
"192","1","毛茸茸的","Máo róng rōng de","furry","158","毛茸茸的 is an adjective used to describe while 毛 alone means fur.","1"
"193","29","虫儿飞","Chóng er fēi","Fireflies","159","This is one of Pi's favourite songs.","1"
"194","1","飞","Fēi","fly","161",,"1"
"195","1","脖子","Bó zi","neck","162",,"1"
"196","1","牙","Yá","tooth","163",,"1"
"197","1","舌头","Shé tou","tongue","164",,"1"
"198","1","漂亮","piào liang","beautiful","165","漂亮 can also be used for non-humans. (eg. 香港很漂亮 - Hong Kong is very beautiful)","1"
"199","1","帅","Shuài","handsome","166","帅 can also mean 'cool'. 帅 is mainly used for males.","1"
"200","1","可爱","kěài","cute","168",,"1"
"201","26","虽然","Suī rán","although","1",,"1"
"202","25","多重","duō zhòng","how heavy","169",,"1"
"203","25","多高","duō gāo","how tall","170",,"1"
"204","1","米","mǐ","meter","171",,"1"
"205","1","斤","jīn","A Chinese unit for weight","1","For reference, 2 jīn equals 1 kilogram.","1"
"206","1","公斤","gōngjīn","kilogram","172",,"1"
"207","1","公分","gōng fēn","centimeter","173",,"1"
"208","5","朋友","péng you","friend","174",,"1"
"209","26","又","Yòu","and","1","Repeating 又 twice (又...又) has a special sentence structure. It means something and something.","1"
"210","1","像","Xiàng","look like","1",,"1"
"211","5","男朋友","nán péng you","boyfriend","175",,"1"
"212","5","女朋友","nǚ péng you","girlfriend","176",,"1"
"213","1","个子","gè zi","height","177",,"1"
"214","5","儿子","ér zi","son","178","The character 子 is based on an oracle-bone inscription that depicts a baby (complete with an oversized head and a few wispy hairs). In addition to “child” or “son”, 子 (zǐ/zi) can also mean “seed”, “egg”, and “small thing”. ","1"
"215","5","女儿","nǔér","daughter","179",,"1"
"216","25","年纪","Nián jì","how old (polite)","1","This is a more polite form of 多大. It is usually used to speak to elders.","1"
"217","3","颜色","Yán sè","colour","181",,"1"
"218","26","喜欢","xǐ huan","to like","1",,"1"
"219","3","喜欢","xǐ huan","to like","1",,"1"
"220","3","天","Tiān","sky","182",,"1"
"221","3","云","Yún","cloud","183",,"1"
"222","3","草","cǎo","grass","184",,"1"
"223","3","白","bái","white","185","In Chinese culture, white is associated with horror or death. It is unlucky.","1"
"224","29","三国","Sān ɡuó","Three Kingdoms","186","The Three Kingdoms (220–280 AD) was the tripartite division of China among the states of Wei (魏), Shu (蜀), and Wu(吴).","1"
"226","3","黑","hēi","black","188",,"1"
"227","3","灰","Huī","gray","189",,"1"
"228","3","蓝","lán","blue","191",,"1"
"229","3","黄","huánɡ","yellow","193","In Chinese culture, yellow is the colour of the empire. ","1"
"230","3","红","hóng","red","194","In Chinese culture, red means good luck and happiness.","1"
"231","3","粉","Fěn","pink","195",,"1"
"232","3","绿","lǜ","green","196","In Chinese culture, green can be both good and bad. It can mean environment, in a good way. However, when somebody wears a green hat, it means his wife cheated on him.","1"
"233","3","紫","Zǐ","purple","197",,"1"
"234","3","橙","chéng","orange","198",,"1"
"235","3","棕","zōng","brown","199",,"1"
"236","3","彩色","Cǎi sè","colourful","200",,"1"
"237","3","浅","Qiǎn","light","201","浅 refers to the light colours. For example, we say 浅绿色 for light green.","1"
"238","3","深","Shēn","dark","202","深 refers to the dark colours. For example, we say 深绿色 for dark green.","1"
"239","2","穿着","chuān zhe","wear cloth","203","着 alone implies the verb 'ing' form - meaning that somebody is doing something.","1"
"240","2","衣服","yī fu","clothes","204",,"1"
"241","2","长裤","cháng kù","trousers","205",,"1"
"242","2","毛衣","máo yī","sweater","206",,"1"
"243","2","衬衫","chèn shān","shirt","207",,"1"
"244","2","牛仔裤","niú zǎi kù","jeans","208","牛仔裤 literally means cowboy pants. 牛 - cow, 仔 - young man ","1"
"245","2","连衣裙","lián yī qún","dress","209",,"1"
"246","2","袜子","wà zī","socks","210",,"1"
"247","2","运动服","yùn dòng fú","sportswear","211","运动 alone means sports.","1"
"248","2","皮鞋","pí xié","leather shoes","212",,"1"
"249","2","外套","wài tào","overcoat","213",,"1"
"250","2","校服","xiào fú","school uniform","214",,"1"
"251","2","运动鞋","yùn dòng xié","sneakers","215",,"1"
"252","2","围巾","wéi jīn","scarf","216",,"1"
"253","2","皮带","pí dài","belt","217","皮 alone means leather, as in 皮鞋 (leather shoe)","1"
"254","2","帽子","mào zi","hat","218",,"1"
"255","2","手套","shǒu tào","gloves","219",,"1"
"256","2","领带","lǐng dài","tie","220",,"1"
"257","2","眼镜","yǎn jìng","glasses","221",,"1"
"258","2","戴着","dài zhē","wearing accessories","223","戴着 is used for other things which are not worn as clothes (eg. hats, glasses, scarf, tie.etc)","1"
"259","29","墨镜","mò jìnɡ","sunglasses","222",,"1"
"260","2","带","dài","to carry","224",,"1"
"261","2","条纹","Tiáo wén","stripe texture","225","Example: 一条有蓝白条纹的床单 - a blue and white striped bed sheet","1"
"262","2","格子","Gé zi","checkerboard texture","226",,"1"
"263","29","耳环","Ěr huán","earring","227",,"1"
"264","2","手表","Shǒu biǎo","Watch","228",,"1"
"265","29","项链","Xiàng liàn","Necklace","229",,"1"
"266","29","手链","Shǒu liàn","Bracelet","230",,"1"
"267","26","男生","Nán shēng","boy","231",,"1"
"268","26","女生","Nǚ shēng","girl","232",,"1"
"269","26","从到","cóng … dào","from…to…","1","It is used in the sentence structure - 从 something 到 something.","1"
"270","26","等等","Děng děng","etc.","1",,"1"
"271","26","加","Jiā","plus","233",,"1"
"272","26","减","Jiǎn","minus","234",,"1"
"273","26","等于","Děng yú","equal","235",,"1"
"274","10","点","diǎn","o’clock","236",,"1"
"275","10","分","fēn","minute","237","In fact, 分 can mean minute, or point, or score.","1"
"276","10","刻","kè","a quarter of an hour","238",,"1"
"277","10","半","Bàn","half an hour","239",,"1"
"278","10","差","Chà","minutes to an hour","240","You can say 差十分七点 to say 10 minutes to 7 o'clock","1"
"279","10","早上","Zǎo shang","early morning","241",,"1"
"280","10","上午","shàng wǔ","morning","242",,"1"
"281","10","中午","zhōng wǔ","noon","243",,"1"
"282","10","下午","xià wǔ","afternoon","244",,"1"
"283","10","晚上","wǎng shang","evening","245","晚上 means both evening and night.","1"
"284","10","起床","qǐ chuáng","to get up","246",,"1"
"285","10","洗脸","xǐ liǎn","to wash face","247",,"1"
"286","10","刷牙","shuā yá","to brush teeth","248",,"1"
"287","10","吃早饭","Chī zǎo fàn","eat breakfast","249",,"1"
"288","10","穿衣服","Chuān yī fú","wear clothes","250",,"1"
"289","10","去上学","Qù shàng xué","go to school","251",,"1"
"290","10","上课","shàng kè","class starts","252",,"1"
"291","10","吃午饭","Chī wǔ fàn","eat lunch","253",,"1"
"292","10","放学","fàng xué","school finishes","254",,"1"
"293","10","做作业","Zuò zuo yè","do homework","255",,"1"
"294","10","看电视","kàn diàn shì","to watch TV","256",,"1"
"295","10","洗澡","xǐ zǎo","to take a shower","257",,"1"
"296","10","睡觉","shuì jiào","to go to bed","258",,"1"
"297","10","总是","Zǒng shì","always","1","This is one of the frequency words.","1"
"298","10","经常","Jīng cháng","often","1","You can also say 常常.","1"
"299","10","有时候","yǒu shí hou","sometimes","1",,"1"
"300","10","偶尔","Ǒu ěr","occassionally","1",,"1"
"301","10","从来不","Cóng lái bu","never","1",,"1"
"302","10","然后","rán hòu","then","1",,"1"
"303","26","然后","rán hòu","then","1",,"1"
"304","26","以后","Yǐ hòu","after","1",,"1"
"305","10","以后","Yǐhòu","after","1",,"1"
"306","10","先","xiān","firstly","1",,"1"
"307","10","再","Zài","next","1",,"1"
"308","10","日记","Rì jì","diary","259",,"1"
"309","10","吃晚饭","Chī wǎn fàn","have dinner","260",,"1"
"310","10","小时","xiǎo shi","hour","261",,"1"
"311","10","时间","Shí jiān","time (duration)","262",,"1"
"312","10","分钟","fēn zhōng","minute","263",,"1"
"313","10","只好","Zhǐ hǎo","have to (reluctantly)","1",,"1"
"314","10","得","děi","have to (voluntary)","1","Note that 得 has multiple pronunciations.","1"
"315","11","电车","diàn chē","tram","264","电 alone means electricity, and 车 means vehicle. It literally translates to electric vehicle. ","1"
"316","11","火车","huǒ chē","train","265","火 means fire and 车 means vehicle.","1"
"317","11","飞机","fēi jī","airplane","266","飞 means fly and 机 means machine.","1"
"318","11","地铁","dì tiě","underground/subway","267","地 refers to ground and 铁 means iron.","1"
"319","11","高铁","ɡāo tiě","High-speed rail","268","In this case, 高 means above and 铁 means iron. Probably because the high speed rail travels above the ground.","1"
"320","11","船","chuán","ferry","269",,"1"
"321","11","校车","xiào chē","schoolbus","270","校 refers to school and 车 refers to vehicle. ","1"
"322","11","摩托车","mó tuō chē","motorbike","271",,"1"
"323","11","自行车","zì xínɡ chē","bicycle","272",,"1"
"324","11","出租车","chū zū chē","taxi","273","We can also say 的士 (dī shì) for taxi.","1"
"325","11","汽车","qì chē","car","274",,"1"
"326","11","走路","zǒu lù","to walk","275",,"1"
"327","25","怎么","zěn me","how","1",,"1"
"328","11","坐","zuò","to take","1","坐 literally means to sit. It is the verb which is used when you sit and ride a vehicle (apart from the ones where you have to put your legs around - such as horse or bicycle)","1"
"329","11","骑","qí","to ride","278","You can use 骑 for the vehicles where you have to put your legs across. (such as horse, bicycles, motorbikes)","1"
"330","11","开","kāi","to drive","279","开 is used when you drive the vehicle yourself.","1"
"331","11","上班","shàng bān","to go to work","280",,"1"
"332","11","优点","yōu diǎn","advantage","281",,"1"
"333","11","缺点","quē diǎn","disadvantage","282",,"1"
"334","11","方便","fāng biàn","convenient","283",,"1"
"335","11","贵","guì","expensive","284",,"1"
"336","11","便宜","pián yi","cheap","285",,"1"
"337","11","更","gèng","more","1",,"1"
"338","11","最","zuì","most","1",,"1"
"339","11","比","bǐ","than","1",,"1"
"340","11","快","kuài","fast","286",,"1"
"341","11","慢","màn","slow","287",,"1"
"342","7","职业","Zhí yè","Occupation","288",,"1"
"343","7","工作","gōng zuò","to work","289",,"1"
"344","7","老师","lǎoshī","teacher","290",,"1"
"345","7","科学家","kē xué jiā","scientist","291","科学 alone means Science. In this context, 家 means an expert. You can attach 家 after a subject to say an expert in that subject.","1"
"346","7","农民","nóng mín","peasant","292",,"1"
"347","7","秘书","mìshū","secretary","293",,"1"
"348","7","模特","Mó tè","model","294",,"1"
"349","7","商人","Shāng rén","Businessman","295",,"1"
"350","7","司机","sī jī","driver","296","Attach 司机 after a vehicle to make it the driver of that vehicle. (eg. 出租车司机 - Chū zū chē sī jī-Taxi Driver)","1"
"351","7","消防员","Xiāo fáng yuán","Firefighter","297","消 means to eliminate, 防  means to protect, 员 means person. It has nothing to do with fire.","1"
"352","7","记者","jì zhě","Journalist","298",,"1"
"353","7","演员","yǎn yuán","Actor","299",,"1"
"354","7","女演员","nǚ yǎn yuán","Actress","300",,"1"
"355","7","宇航员","Yǔ háng yuán","Astronaut","301","宇(yǔ) means universe, 航(háng) means boat or ship, 员 (yuán) is person.","1"
"356","7","警察","Jǐng chá","police officer","302","警(jǐng) means to alert/to warn or police, and  察(chá) means to inspect or to observe","1"
"357","7","邮递员","Yóu dì yuán","postman","303","邮(yóu) - mail , 递(dì) - to hand over, 员(yuán) - person ","1"
"358","7","建筑师","Jiàn zhú shī","Architect","304","建(jiàn) - to build/construct, 筑(zhú) - to build/construct , 师(shī) - expert or master","1"
"359","7","厨师","chúshī","chef","305","厨(chú) - kitchen , 师(shī) - master or expert","1"
"360","7","牙医","yá yī","dentist","306","牙(yá) - tooth , 医(yī) - means doctor/ medicine or to cure","1"
"361","7","医生","yī shēng","doctor","307","医(yī) - medicine, doctor, to cure, 生(shēng) - to be born, or student ","1"
"362","7","摄影师","Shè yǐng shī","Photographer","308","摄影 is photography","1"
"363","7","飞行员","Fēi xíng yuán","Aircraft Pilot","309","飞(fēi) - to fly, 行(xíng) - to go/travel, 员(yuán) - person","1"
"364","7","歌手","Gē shǒu","Musician","311","歌 means sing, 手 means hand, but in this context it means a person who is good at something","1"
"365","7","教","Jiào","teach","312",,"1"
"366","7","家庭主妇","jiā tíng zhǔ fù","house wife","313","家(jiā) - house , 庭(tíng) - main hall, 主(zhǔ) - owner/ host, 妇(fù) - woman","1"
"367","7","工人","gōng rén","worker","314",,"1"
"368","7","护士","hù shi","nurse","315",,"1"
"369","7","经理","jīng lǐ","manager","316",,"1"
"370","7","银行家","Yín háng jiā","banker","317",,"1"
"371","7","律师","lǜshī","lawyer","318",,"1"
"372","7","服务员","fú wù yuán","waiter/waitress","319",,"1"
"373","7","工厂","Gōng chǎng","factory","320",,"1"
"374","7","医院","yī yuàn","hospital","321",,"1"
"375","7","酒店","Jiǔ diàn","hotel","322","酒 alone means alcohol.","1"
"376","7","公司","Gōng sī","company","323",,"1"
"377","7","银行","yín háng","bank","324",,"1"
"378","7","学校","Xué xiào","school","325",,"1"
"379","7","国际学校","Guó jì xué xiào","International School","326",,"1"
"380","7","律师行","Lǜ shī xíng","law firm","327",,"1"
"381","7","饭店","fàn diàn","restaurant","328",,"1"
"382","7","商店","Shāng diàn","Store","329",,"1"
"383","7","忙","mánɡ","busy","330",,"1"
"384","7","出差","Chū chāi","Business Trip","331",,"1"
"385","25","哪里","Nǎ lǐ","where","1",,"1"
"386","7","家","Jiā","measure word (place)","1",,"1"
"387","7","所","Suǒ","measure word (school)","1",,"1"
"388","29","项目周","xiàng mù zhōu","Project Week","333",,"1"
"389","29","周","Zhōu","Week","1",,"1"
"390","29","周末","zhōumò","weekend","1",,"1"
"391","29","月末","Yuè mò","end of month","1",,"1"
"392","25","什么时候","Shén me shí hòu","at what time","1",,"1"
"393","25","去了哪","Qù le nǎ","where did you go to","1",,"1"
"394","25","怎么去","Zěn me qù","how do you go to","1",,"1"
"395","25","怎么样","zěn me yàng","how do you find","1",,"1"
"396","29","玩游戏","Wán yóu xì","play games","334",,"1"
"397","29","游戏机","Yóuxì jī","Arcade","335",,"1"
"398","29","聊天","liáo tiān","to chat","336",,"1"
"399","29","已经","Yǐ jīng","already","1",,"1"
"400","29","看来","Kàn lái","it seems","1",,"1"
"401","29","才","Cái","can finally","1","It means that since a condition is met, somebody can finally do something.","1"
"402","29","给","Gěi","give","337",,"1"
"403","29","古筝","ɡǔzhēnɡ","Chinese Zither","338","Guzheng is a Chinese plucked string instrument with a more than 2,500-year history. The modern guzheng commonly has 21 strings, is 64 inches (1.6 m) long, and is tuned in a major pentatonic scale. ","1"
"404","6","看","Kàn","to look","339",,"1"
"405","6","唱","Chàng","to sing","340",,"1"
"406","6","吃","Chī","to eat","341",,"1"
"407","6","听","tīng","to listen","342",,"1"
"408","6","写","xiě","to write","343",,"1"
"409","6","弹","tán","to play musical instrument","345","弹 is for playing instruments like guitar or piano, not for the ones which you have to use a bow (eg. violin, erhu)","1"
"410","6","画","Huà","to paint","346",,"1"
"411","6","跳","Tiào","to jump","347",,"1"
"412","6","跑","Pǎo","to run","349",,"1"
"413","6","爱好","Ài hào","hobby","350",,"1"
"414","6","看书","kàn shū","to read","351",,"1"
"415","6","看电视","kàn diàn shì","to watch TV","352",,"1"
